Customer_ID,Customer_Name,Order_ID,Order_Date,Ship_Date,Ship_Mode,Segment,Country,City,State,Region,Product ID,Category,Sub Category,Product Name,Sales,Quantity,Discount,Profit,Profit margin,Discount amt,salesper unit,Profit margin
RD-19810,Ross DeVincentis,CA-2016-112942,13-Feb-16,18-Feb-16,Standard Class,Home Office,United States,Los Angeles,California,West,OFF-PA-10004092,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,146.82,3,0,73.41,No profit,0,48.94,50
MP-17965,Michael Paige,CA-2016-142335,15-Dec-16,19-Dec-16,Standard Class,Corporate,United States,Detroit,Michigan,Central,FUR-TA-10000198,Furniture,Tables,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,1652.94,3,0,231.4116,No profit,0,550.98,14
MP-17965,Michael Paige,CA-2016-142335,15-Dec-16,19-Dec-16,Standard Class,Corporate,United States,Detroit,Michigan,Central,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1-2 x 12-1-2 x 16",296.37,3,0,80.0199,No profit,0,98.79,27
MR-17545,Mathew Reese,CA-2014-117429,07-Oct-14,13-Oct-14,Standard Class,Home Office,United States,Philadelphia,Pennsylvania,East,FUR-FU-10000222,Furniture,Furnishings,Seth Thomas 16" Steel Case Clock,129.92,5,0.2,21.112,10556,25.984,25.984,16.25
SC-20695,Steve Chapman,CA-2016-114713,07-Jul-16,12-Jul-16,Standard Class,Corporate,United States,Hialeah,Florida,South,OFF-SU-10004664,Office Supplies,Supplies,Acme Softgrip Scissors,45.584,7,0.2,5.1282,2564.1,9.1168,6.512,11.25
JF-15355,Jay Fein,CA-2017-144113,16-Sep-17,20-Sep-17,Standard Class,Consumer,United States,Austin,Texas,Central,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",17.568,2,0.2,6.3684,3184.2,3.5136,8.784,36.25
JF-15355,Jay Fein,CA-2017-144113,16-Sep-17,20-Sep-17,Standard Class,Consumer,United States,Austin,Texas,Central,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,55.992,1,0.2,5.5992,2799.6,11.1984,55.992,10
EG-13900,Emily Grady,US-2016-150861,03-Dec-16,06-Dec-16,First Class,Consumer,United States,Oceanside,New York,East,OFF-PA-10001954,Office Supplies,Paper,Xerox 1964,182.72,8,0,84.0512,No profit,0,22.84,46
EG-13900,Emily Grady,US-2016-150861,03-Dec-16,06-Dec-16,First Class,Consumer,United States,Oceanside,New York,East,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",400.032,2,0.4,-153.3456,-38336.4,160.0128,200.016,-38.33333333
EG-13900,Emily Grady,US-2016-150861,03-Dec-16,06-Dec-16,First Class,Consumer,United States,Oceanside,New York,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63,3,0,10.089,No profit,0,11.21,30
EG-13900,Emily Grady,US-2016-150861,03-Dec-16,06-Dec-16,First Class,Consumer,United States,Oceanside,New York,East,FUR-CH-10002965,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",542.646,3,0.1,102.4998,102499.8,54.2646,180.882,18.88888889
EG-13900,Emily Grady,US-2016-150861,03-Dec-16,06-Dec-16,First Class,Consumer,United States,Oceanside,New York,East,OFF-LA-10001317,Office Supplies,Labels,Avery 520,6.3,2,0,3.024,No profit,0,3.15,48
DS-13030,Darrin Sayre,CA-2017-131954,21-Jan-17,25-Jan-17,Standard Class,Home Office,United States,Seattle,Washington,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,242.94,3,0,9.7176,No profit,0,80.98,4
DS-13030,Darrin Sayre,CA-2017-131954,21-Jan-17,25-Jan-17,Standard Class,Home Office,United States,Seattle,Washington,West,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,179.97,3,0,86.3856,No profit,0,59.99,48
DS-13030,Darrin Sayre,CA-2017-131954,21-Jan-17,25-Jan-17,Standard Class,Home Office,United States,Seattle,Washington,West,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,99.696,6,0.2,33.6474,16823.7,19.9392,16.616,33.75
DS-13030,Darrin Sayre,CA-2017-131954,21-Jan-17,25-Jan-17,Standard Class,Home Office,United States,Seattle,Washington,West,OFF-BI-10003291,Office Supplies,Binders,Wilson Jones Leather-Like Binders with DublLock Round Rings,27.936,4,0.2,9.4284,4714.2,5.5872,6.984,33.75
DS-13030,Darrin Sayre,CA-2017-131954,21-Jan-17,25-Jan-17,Standard Class,Home Office,United States,Seattle,Washington,West,FUR-BO-10001619,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Bookcase,84.98,1,0,18.6956,No profit,0,84.98,22
DS-13030,Darrin Sayre,CA-2017-131954,21-Jan-17,25-Jan-17,Standard Class,Home Office,United States,Seattle,Washington,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,18.72,5,0.2,6.552,3276,3.744,3.744,35
GZ-14470,Gary Zandusky,CA-2014-132500,08-Sep-14,12-Sep-14,Standard Class,Consumer,United States,San Francisco,California,West,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,49.98,2,0,8.4966,No profit,0,24.99,17
PO-19195,Phillina Ober,CA-2014-112326,04-Jan-14,08-Jan-14,Standard Class,Home Office,United States,Naperville,Illinois,Central,OFF-LA-10003223,Office Supplies,Labels,Avery 508,11.784,3,0.2,4.2717,2135.85,2.3568,3.928,36.25
PO-19195,Phillina Ober,CA-2014-112326,04-Jan-14,08-Jan-14,Standard Class,Home Office,United States,Naperville,Illinois,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,272.736,3,0.2,-64.7748,-32387.4,54.5472,90.912,-23.75
PO-19195,Phillina Ober,CA-2014-112326,04-Jan-14,08-Jan-14,Standard Class,Home Office,United States,Naperville,Illinois,Central,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,3.54,2,0.8,-5.487,-685.875,2.832,1.77,-155
SS-20875,Sung Shariari,US-2016-146710,27-Aug-16,01-Sep-16,Standard Class,Consumer,United States,Dallas,Texas,Central,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,51.52,5,0.2,-10.948,-5474,10.304,10.304,-21.25
SS-20875,Sung Shariari,US-2016-146710,27-Aug-16,01-Sep-16,Standard Class,Consumer,United States,Dallas,Texas,Central,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",3.528,1,0.2,1.1466,573.3,0.7056,3.528,32.5
SS-20875,Sung Shariari,US-2016-146710,27-Aug-16,01-Sep-16,Standard Class,Consumer,United States,Dallas,Texas,Central,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,4.624,1,0.2,1.6762,838.1,0.9248,4.624,36.25
SS-20875,Sung Shariari,US-2016-146710,27-Aug-16,01-Sep-16,Standard Class,Consumer,United States,Dallas,Texas,Central,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2-Pack",55.168,4,0.2,6.2064,3103.2,11.0336,13.792,11.25
MH-17785,Maya Herman,CA-2014-124429,27-May-14,27-May-14,Same Day,Corporate,United States,San Diego,California,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,567.12,10,0.2,-28.356,-14178,113.424,56.712,-5
MH-17785,Maya Herman,CA-2014-124429,27-May-14,27-May-14,Same Day,Corporate,United States,San Diego,California,West,OFF-ST-10001809,Office Supplies,Storage,Fellowes Officeware Wire Shelving,359.32,4,0,7.1864,No profit,0,89.83,2
PB-19105,Peter Bühler,CA-2016-150889,20-Mar-16,22-Mar-16,Second Class,Consumer,United States,Evanston,Illinois,Central,TEC-PH-10000004,Technology,Phones,Belkin iPhone and iPad Lightning Cable,11.992,1,0.2,0.8994,449.7,2.3984,11.992,7.5
RF-19735,Roland Fjeld,CA-2017-126074,02-Oct-17,06-Oct-17,Standard Class,Consumer,United States,Trenton,Michigan,Central,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,58.05,3,0,26.703,No profit,0,19.35,46
RF-19735,Roland Fjeld,CA-2017-126074,02-Oct-17,06-Oct-17,Standard Class,Consumer,United States,Trenton,Michigan,Central,FUR-FU-10003577,Furniture,Furnishings,Nu-Dell Leatherette Frames,157.74,11,0,56.7864,No profit,0,14.34,36
RF-19735,Roland Fjeld,CA-2017-126074,02-Oct-17,06-Oct-17,Standard Class,Consumer,United States,Trenton,Michigan,Central,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4-Pack",56.98,7,0,22.792,No profit,0,8.14,40
RF-19735,Roland Fjeld,CA-2017-126074,02-Oct-17,06-Oct-17,Standard Class,Consumer,United States,Trenton,Michigan,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,2.88,1,0,1.4112,No profit,0,2.88,49
YC-21895,Yoseph Carroll,CA-2016-110499,07-Apr-16,09-Apr-16,First Class,Corporate,United States,San Francisco,California,West,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier - Printer,1199.976,3,0.2,374.9925,187496.25,239.9952,399.992,31.25
MS-17830,Melanie Seite,CA-2015-135272,07-Dec-15,12-Dec-15,Standard Class,Consumer,United States,Los Angeles,California,West,FUR-FU-10002759,Furniture,Furnishings,12-1-2 Diameter Round Wall Clock,79.92,4,0,28.7712,No profit,0,19.98,36
NB-18655,Nona Balk,CA-2016-140928,18-Sep-16,22-Sep-16,Standard Class,Corporate,United States,Jacksonville,Florida,South,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,383.438,4,0.45,-167.3184,-37181.86667,172.5471,95.8595,-43.63636364
DC-13285,Debra Catini,CA-2014-106803,29-Dec-14,02-Jan-15,Standard Class,Consumer,United States,Cottage Grove,Minnesota,Central,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,24.56,2,0,6.8768,No profit,0,12.28,28
DC-13285,Debra Catini,CA-2014-106803,29-Dec-14,02-Jan-15,Standard Class,Consumer,United States,Cottage Grove,Minnesota,Central,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,119.8,4,0,47.92,No profit,0,29.95,40
CP-12340,Christine Phan,CA-2017-117240,23-Jul-17,28-Jul-17,Standard Class,Corporate,United States,New York City,New York,East,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,13.128,3,0.2,4.2666,2133.3,2.6256,4.376,32.5
BF-11020,Barry Französisch,CA-2017-133333,18-Sep-17,22-Sep-17,Standard Class,Corporate,United States,Green Bay,Wisconsin,Central,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W-Dividers-Space For Phone Numbers, 5 1-4""X8 1-2"", 200-Messages",22.72,4,0,10.224,No profit,0,5.68,45
AR-10510,Andrew Roberts,CA-2015-112319,31-Aug-15,05-Sep-15,Standard Class,Consumer,United States,Los Angeles,California,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,58.32,9,0,27.9936,No profit,0,6.48,48
JC-16105,Julie Creighton,CA-2017-126046,03-Nov-17,07-Nov-17,Standard Class,Corporate,United States,Atlanta,Georgia,South,OFF-LA-10004484,Office Supplies,Labels,Avery 476,12.39,3,0,5.6994,No profit,0,4.13,46
LH-17020,Lisa Hazard,CA-2015-114923,08-Feb-15,13-Feb-15,Standard Class,Consumer,United States,Columbus,Ohio,East,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,107.982,3,0.4,-26.9955,-6748.875,43.1928,35.994,-25
CS-12250,Chris Selesnick,CA-2014-162775,13-Jan-14,15-Jan-14,Second Class,Corporate,United States,Bossier City,Louisiana,South,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,11.36,2,0,5.3392,No profit,0,5.68,47
CS-12250,Chris Selesnick,CA-2014-162775,13-Jan-14,15-Jan-14,Second Class,Corporate,United States,Bossier City,Louisiana,South,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,50.94,3,0,25.47,No profit,0,16.98,50
CS-12250,Chris Selesnick,CA-2014-162775,13-Jan-14,15-Jan-14,Second Class,Corporate,United States,Bossier City,Louisiana,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,646.74,6,0,258.696,No profit,0,107.79,40
CS-12250,Chris Selesnick,CA-2014-162775,13-Jan-14,15-Jan-14,Second Class,Corporate,United States,Bossier City,Louisiana,South,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,5.64,3,0,2.7072,No profit,0,1.88,48
CS-12250,Chris Selesnick,CA-2014-162775,13-Jan-14,15-Jan-14,Second Class,Corporate,United States,Bossier City,Louisiana,South,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor-Drawer Steel Plus Storage Drawers,572.58,6,0,34.3548,No profit,0,95.43,6
AJ-10795,Anthony Johnson,CA-2014-106810,14-May-14,20-May-14,Standard Class,Corporate,United States,Saint Petersburg,Florida,South,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,310.88,2,0.2,23.316,11658,62.176,155.44,7.5
LE-16810,Laurel Elliston,CA-2016-157245,19-May-16,24-May-16,Standard Class,Consumer,United States,Arlington,Virginia,South,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,641.96,2,0,179.7488,No profit,0,320.98,28
BV-11245,Benjamin Venier,CA-2017-104220,30-Jan-17,05-Feb-17,Standard Class,Corporate,United States,Des Moines,Iowa,Central,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,18.28,2,0,9.14,No profit,0,9.14,50
BV-11245,Benjamin Venier,CA-2017-104220,30-Jan-17,05-Feb-17,Standard Class,Corporate,United States,Des Moines,Iowa,Central,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,207,3,0,51.75,No profit,0,69,25
BV-11245,Benjamin Venier,CA-2017-104220,30-Jan-17,05-Feb-17,Standard Class,Corporate,United States,Des Moines,Iowa,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,32.35,5,0,16.175,No profit,0,6.47,50
BV-11245,Benjamin Venier,CA-2017-104220,30-Jan-17,05-Feb-17,Standard Class,Corporate,United States,Des Moines,Iowa,Central,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,7.71,1,0,3.4695,No profit,0,7.71,45
BV-11245,Benjamin Venier,CA-2017-104220,30-Jan-17,05-Feb-17,Standard Class,Corporate,United States,Des Moines,Iowa,Central,OFF-AR-10004648,Office Supplies,Art,Boston 19500 Mighty Mite Electric Pencil Sharpener,40.3,2,0,10.881,No profit,0,20.15,27
BV-11245,Benjamin Venier,CA-2017-104220,30-Jan-17,05-Feb-17,Standard Class,Corporate,United States,Des Moines,Iowa,Central,FUR-FU-10002597,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",34.58,7,0,14.5236,No profit,0,4.94,42
DL-12865,Dan Lawera,CA-2014-165974,29-Jun-14,06-Jul-14,Standard Class,Consumer,United States,Cincinnati,Ohio,East,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",32.76,7,0.2,3.6855,1842.75,6.552,4.68,11.25
NZ-18565,Nick Zandusky,CA-2015-144267,21-Aug-15,23-Aug-15,First Class,Home Office,United States,San Francisco,California,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,544.008,3,0.2,40.8006,20400.3,108.8016,181.336,7.5
NZ-18565,Nick Zandusky,CA-2015-144267,21-Aug-15,23-Aug-15,First Class,Home Office,United States,San Francisco,California,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59.94,3,0,28.1718,No profit,0,19.98,47
NZ-18565,Nick Zandusky,CA-2015-144267,21-Aug-15,23-Aug-15,First Class,Home Office,United States,San Francisco,California,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,23.92,4,0,11.7208,No profit,0,5.98,49
NZ-18565,Nick Zandusky,CA-2015-144267,21-Aug-15,23-Aug-15,First Class,Home Office,United States,San Francisco,California,West,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,4.28,1,0,1.926,No profit,0,4.28,45
BM-11785,Bryan Mills,US-2015-157014,03-Oct-15,06-Oct-15,Second Class,Consumer,United States,Columbus,Ohio,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w-DublLock,32.07,5,0.7,-22.449,-3207,22.449,6.414,-70
BM-11785,Bryan Mills,US-2015-157014,03-Oct-15,06-Oct-15,Second Class,Consumer,United States,Columbus,Ohio,East,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24,2,0.2,-2.7,-1350,4.8,12,-11.25
BM-11785,Bryan Mills,US-2015-157014,03-Oct-15,06-Oct-15,Second Class,Consumer,United States,Columbus,Ohio,East,FUR-BO-10004409,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",35.49,1,0.5,-15.6156,-3123.12,17.745,35.49,-44
BM-11785,Bryan Mills,US-2015-157014,03-Oct-15,06-Oct-15,Second Class,Consumer,United States,Columbus,Ohio,East,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,47.984,2,0.2,0.5998,299.9,9.5968,23.992,1.25
EA-14035,Erin Ashbrook,CA-2015-154921,23-May-15,28-May-15,Standard Class,Corporate,United States,Columbia,South Carolina,South,OFF-EN-10000056,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,186.69,3,0,87.7443,No profit,0,62.23,47
CL-12565,Clay Ludtke,CA-2017-129567,17-Mar-17,21-Mar-17,Second Class,Consumer,United States,Lancaster,California,West,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,17.456,2,0.2,5.8914,2945.7,3.4912,8.728,33.75
LT-17110,Liz Thompson,CA-2015-154620,12-Dec-15,16-Dec-15,Standard Class,Consumer,United States,Lancaster,California,West,FUR-CH-10004675,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4-Carton",348.928,2,0.2,34.8928,17446.4,69.7856,174.464,10
SA-20830,Sue Ann Reed,CA-2015-115938,26-Jun-15,30-Jun-15,Standard Class,Consumer,United States,Richmond,Virginia,South,OFF-BI-10001543,Office Supplies,Binders,GBC VeloBinder Manual Binding System,143.96,4,0,69.1008,No profit,0,35.99,48
SA-20830,Sue Ann Reed,CA-2015-115938,26-Jun-15,30-Jun-15,Standard Class,Consumer,United States,Richmond,Virginia,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",15.42,1,0,4.1634,No profit,0,15.42,27
SA-20830,Sue Ann Reed,CA-2015-115938,26-Jun-15,30-Jun-15,Standard Class,Consumer,United States,Richmond,Virginia,South,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1-2"" X 11""",43.04,8,0,21.0896,No profit,0,5.38,49
SA-20830,Sue Ann Reed,CA-2015-115938,26-Jun-15,30-Jun-15,Standard Class,Consumer,United States,Richmond,Virginia,South,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,332.94,3,0,79.9056,No profit,0,110.98,24
JK-15730,Joe Kamberova,CA-2016-105256,20-May-16,20-May-16,Same Day,Consumer,United States,Asheville,North Carolina,South,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1363.96,5,0.2,85.2475,42623.75,272.792,272.792,6.25
ES-14020,Erica Smith,CA-2014-156433,20-Sep-14,26-Sep-14,Standard Class,Consumer,United States,San Francisco,California,West,OFF-LA-10001569,Office Supplies,Labels,Avery 499,9.96,2,0,4.5816,No profit,0,4.98,46
ES-14020,Erica Smith,CA-2014-156433,20-Sep-14,26-Sep-14,Standard Class,Consumer,United States,San Francisco,California,West,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",21.72,4,0,10.6428,No profit,0,5.43,49
RH-19495,Rick Hansen,CA-2017-151428,21-Sep-17,26-Sep-17,Standard Class,Consumer,United States,Rochester,Minnesota,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,20.16,7,0,9.8784,No profit,0,2.88,49
DB-13120,David Bremer,CA-2015-124653,24-Dec-15,26-Dec-15,First Class,Corporate,United States,Rochester,New York,East,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,132.79,7,0,63.7392,No profit,0,18.97,48
DB-13120,David Bremer,CA-2015-124653,24-Dec-15,26-Dec-15,First Class,Corporate,United States,Rochester,New York,East,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,12.96,2,0,6.2208,No profit,0,6.48,48
DB-13120,David Bremer,CA-2015-124653,24-Dec-15,26-Dec-15,First Class,Corporate,United States,Rochester,New York,East,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,21.56,7,0,10.3488,No profit,0,3.08,48
CD-11920,Carlos Daly,CA-2015-101910,27-Nov-15,03-Dec-15,Standard Class,Consumer,United States,Lake Elsinore,California,West,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4-Set",283.92,5,0.2,17.745,8872.5,56.784,56.784,6.25
HW-14935,Helen Wasserman,CA-2017-105809,20-Feb-17,23-Feb-17,First Class,Corporate,United States,San Diego,California,West,FUR-FU-10004090,Furniture,Furnishings,Executive Impressions 14" Contract Wall Clock,22.23,1,0,7.3359,No profit,0,22.23,33
HW-14935,Helen Wasserman,CA-2017-105809,20-Feb-17,23-Feb-17,First Class,Corporate,United States,San Diego,California,West,TEC-PH-10001580,Technology,Phones,Logitech Mobile Speakerphone P710e - speaker phone,215.968,2,0.2,18.8972,9448.6,43.1936,107.984,8.75
HW-14935,Helen Wasserman,CA-2016-136133,18-Aug-16,23-Aug-16,Second Class,Corporate,United States,New York City,New York,East,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,355.32,9,0,99.4896,No profit,0,39.48,28
MC-18130,Mike Caudle,CA-2016-115504,12-Mar-16,17-Mar-16,Standard Class,Corporate,United States,Monroe,Louisiana,South,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,12.96,2,0,6.2208,No profit,0,6.48,48
GM-14440,Gary McGarr,CA-2017-135783,22-Apr-17,24-Apr-17,First Class,Consumer,United States,San Francisco,California,West,FUR-FU-10000794,Furniture,Furnishings,"Eldon Stackable Tray, Side-Load, Legal, Smoke",18.28,2,0,6.2152,No profit,0,9.14,34
